Row ID,Order Date,Customer Name,Sales,Profit
1766,2021-12-01,Anna Andreadi,271.9,78.851
1767,2021-12-02,David Philippe,883.92,-110.49
1768,2021-12-02,Odella Nelson,239.84,64.7568
1769,2021-12-02,Michael Dominguez,58.36,-24.803
1770,2021-12-02,Michael Dominguez,39.96,-23.976
1771,2021-12-02,Odella Nelson,60.72,23.6808
1772,2021-12-02,Matt Collins,2.394,-6.3441
1773,2021-12-02,Michael Dominguez,16.464,1.4406
1774,2021-12-02,David Philippe,46.72,15.768
1775,2021-12-02,Odella Nelson,15.66,7.2036
1776,2021-12-02,Elizabeth Moffitt,15.24,7.1628
1777,2021-12-02,Odella Nelson,146.82,73.41
1778,2021-12-02,Elizabeth Moffitt,5.95,0.833
1779,2021-12-02,Katherine Nockton,119.8,29.95
1780,2021-12-02,David Philippe,119.96,52.7824
1781,2021-12-02,Neil Cohen,58.36,-24.803
1782,2021-12-02,Michael Knudson,39.96,-20.976
1783,2021-12-02,Michael Knudson,16.464,2.4406
1784,2021-12-03,Matthew Clasen,25.92,12.4416
1785,2021-12-03,Nathan Gelder,479.96,134.3888
1786,2021-12-04,Cathy Prescott,129.98,62.3904
1787,2021-12-04,Tracy Zic,25.08,9.03
1788,2021-12-04,Tracy Zic,16.9,6.25
1789,2021-12-05,Joni Blumstein,250.26,72.5754
1790,2021-12-05,Brendan Sweed,1113.024,111.3024
1791,2021-12-05,Rob Lucas,26.46,11.907
1792,2021-12-05,Erin Ashbrook,29.94,-23.952
1793,2021-12-05,Nona Balk,348.488,117.6147
1794,2021-12-05,Rob Lucas,15,7.2
1795,2021-12-05,Erin Ashbrook,98.376,35.6613
1796,2021-12-05,Rob Lucas,49.12,23.0864
1797,2021-12-05,Erin Ashbrook,17.472,5.6784
1798,2021-12-05,Nona Balk,172.736,-30.2288
1799,2021-12-05,Roy Collins,24.56,6.8768
1800,2021-12-05,David Kendrick,24.816,1.8612
1801,2021-12-05,David Kendrick,408.744,76.6395
1802,2021-12-05,Erin Ashbrook,179.94,-44.985
1803,2021-12-05,Erin Ashbrook,36.738,-9.1845
1804,2021-12-05,Brendan Sweed,167.968,62.988
1805,2021-12-06,Berenike Kampe,10.776,-4.8492
1806,2021-12-06,Luke Foster,23.976,-14.3856
1807,2021-12-06,Ryan Crowe,275.49,-170.8038
1808,2021-12-06,Berenike Kampe,214.95,-120.372
1809,2021-12-06,Berenike Kampe,14.016,-31.536
1810,2021-12-06,Berenike Kampe,4.6,-8.05
1811,2021-12-06,Barry Gonzalez,42.208,13.7176
1812,2021-12-06,Roland Schwarz,1261.33,327.9458
1813,2021-12-06,Ryan Crowe,53.424,4.6746
1814,2021-12-06,Berenike Kampe,35.168,-8.3524
1815,2021-12-06,Berenike Kampe,35.04,-7.008
1816,2021-12-07,Frank Preis,8.64,2.4192
1817,2021-12-07,Erica Hernandez,164.88,80.7912
1818,2021-12-07,Patrick O'Brill,105.52,48.5392
1819,2021-12-07,Ann Steele,269.36,70.0336
1820,2021-12-08,Jim Karlsson,603.92,45.294
1821,2021-12-08,Denny Joy,39.88,11.1664
1822,2021-12-08,Denny Joy,79.44,28.5984
1823,2021-12-08,Tim Brockman,6.456,-4.5192
1824,2021-12-08,Tim Brockman,27.888,9.0636
1825,2021-12-08,Tim Brockman,11.52,3.744
1826,2021-12-08,Tim Brockman,10.368,3.6288
1827,2021-12-08,Jim Karlsson,45.68,21.0128
1828,2021-12-08,Thomas Boland,60.416,6.0416
1829,2021-12-08,Tim Brockman,39.072,2.9304
1830,2021-12-08,Tim Brockman,13.88,-2.6025
1831,2021-12-08,Tim Brockman,103.92,-18.186
1832,2021-12-08,Tim Brockman,52.68,19.755
1833,2021-12-09,Thomas Seio,20.388,-53.0088
1834,2021-12-09,Frank Preis,30.672,9.585
1835,2021-12-09,Thomas Seio,8.448,2.9568
1836,2021-12-09,Victoria Pisteka,10.688,3.7408
1837,2021-12-09,Cyma Kinney,34.68,16.9932
1838,2021-12-09,Victoria Pisteka,237.096,20.7459
1839,2021-12-09,Dario Medina,100.704,-1.2588
1840,2021-12-09,Frank Preis,1079.976,125.9972
1841,2021-12-10,Sally Hughsby,338.352,4.2294
1842,2021-12-10,Sally Matthias,106.344,37.2204
1843,2021-12-10,Sally Hughsby,25.92,12.4416
1844,2021-12-10,Sally Hughsby,91.36,42.0256
1845,2021-12-10,Sally Matthias,11.36,5.2256
1846,2021-12-12,Nora Preis,254.9745,11.9988
1847,2021-12-12,Logan Haushalter,9.24,4.4352
1848,2021-12-12,William Brown,43.31,4.331
1849,2021-12-12,Logan Haushalter,12.54,4.5144
1850,2021-12-12,Nora Preis,3610.848,135.4068
1851,2021-12-12,Nora Preis,764.688,95.586
1852,2021-12-12,Craig Yedwab,210.392,-336.6272
1853,2021-12-12,Philip Brown,23.472,7.6284
1854,2021-12-12,Logan Haushalter,8.94,0.6258
1855,2021-12-13,Randy Ferguson,87.96,7.6965
1856,2021-12-13,Ellis Ballard,94.428,-42.4926
1857,2021-12-13,Randy Ferguson,5.214,-4.1712
1858,2021-12-13,Kimberly Carter,12.39,5.8233
1859,2021-12-13,Katherine Ducich,90.24,41.5104
1860,2021-12-13,Ralph Arnett,2.92,0.365
1861,2021-12-14,Bryan Mills,186.304,13.9728
1862,2021-12-14,Sung Shariari,136.53,-52.3365
1863,2021-12-14,Sung Shariari,2.624,0.2952
1864,2021-12-14,Joy Daniels,5.104,-8.6768
1865,2021-12-14,Cari Sayre,9.264,-13.896
1866,2021-12-14,Joy Daniels,2.896,0.4706
1867,2021-12-14,Joy Daniels,35.016,-2.1885
1868,2021-12-14,Sung Shariari,263.96,42.8935
1869,2021-12-14,Tom Boeckenhauer,6999.96,2239.9872
1870,2021-12-14,Ben Ferrer,526.58,-52.66
1871,2021-12-14,Ben Ferrer,17.28,8.12
1872,2021-12-14,Ben Ferrer,73.85,2.22
1873,2021-12-14,Ben Ferrer,25.71,6.68
1874,2021-12-14,Ben Ferrer,1199.98,467.99
1875,2021-12-15,Ed Braxton,445.802,-108.2662
1876,2021-12-15,Mick Crebagga,763.28,-21.808
1877,2021-12-15,Sung Pak,8.544,-7.476
1878,2021-12-15,Jas O'Carroll,6.16,1.9712
1879,2021-12-15,Mick Crebagga,40.68,-9.153
1880,2021-12-16,Ken Black,1013.832,101.3832
1881,2021-12-16,Stefanie Holloman,1403.92,70.196
1882,2021-12-16,Chad Cunningham,241.568,18.1176
1883,2021-12-16,Sean Christensen,8.624,-2.5872
1884,2021-12-16,Ed Jacobs,56.568,-74.9526
1885,2021-12-16,Laurel Elliston,29.46,9.7218
1886,2021-12-16,Chad Cunningham,44.46,14.6718
1887,2021-12-16,Kean Nguyen,1.167,-0.8558
1888,2021-12-16,Ken Black,1.984,0.6696
1889,2021-12-16,Ed Jacobs,36.288,12.7008
1890,2021-12-16,Steve Chapman,114.2,52.532
1891,2021-12-16,Chad Cunningham,395,39.5
1892,2021-12-16,Laurel Elliston,99.98,7.9984
1893,2021-12-16,Sean Christensen,319.968,95.9904
1894,2021-12-16,Chad Cunningham,627.168,70.5564
1895,2021-12-17,Roy Französisch,40.05,11.214
1896,2021-12-17,Erin Creighton,5.484,-4.0216
1897,2021-12-19,Irene Maddox,1819.86,163.7874
1898,2021-12-19,Mike Kennedy,4.812,-3.6892
1899,2021-12-19,Irene Maddox,152.76,74.8524
1900,2021-12-19,Bart Pistole,22.55,8.7945
1901,2021-12-19,Bart Pistole,14.62,6.8714
1902,2021-12-19,Speros Goranitis,15.552,5.4432
1903,2021-12-19,Speros Goranitis,32.592,-7.7406
1904,2021-12-19,Irene Maddox,7.27,1.9629
1905,2021-12-19,Mike Kennedy,247.8,-18.585
1906,2021-12-19,Bart Pistole,583.8,72.975
1907,2021-12-19,Bart Pistole,211.168,15.8376
1908,2021-12-19,Speros Goranitis,323.976,36.4473
1909,2021-12-20,Tony Sayre,662.88,74.574
1910,2021-12-20,Carol Triggs,242.352,-42.4116
1911,2021-12-20,Suzanne McNair,192.186,36.3018
1912,2021-12-20,Carol Triggs,51.968,10.3936
1913,2021-12-20,Mark Hamilton,190.848,-21.4704
1914,2021-12-20,Penelope Sewall,455.1,100.122
1915,2021-12-20,Penelope Sewall,2244.48,493.7856
1916,2021-12-20,William Brown,19.432,-49.5516
1917,2021-12-20,Tony Sayre,43.512,3.8073
1918,2021-12-20,Michael Chen,47.3,12.298
1919,2021-12-20,Michael Chen,4.13,1.1564
1920,2021-12-20,Michael Chen,155.12,50.414
1921,2021-12-20,Penelope Sewall,62.31,29.2857
1922,2021-12-20,Adrian Barton,1103.97,496.7865
1923,2021-12-20,Michael Chen,487.984,152.495
1924,2021-12-20,Keith Herrera,31.05,14.904
1925,2021-12-20,Adrian Barton,3.69,1.7343
1926,2021-12-20,Carol Triggs,221.92,77.672
1927,2021-12-20,Tony Sayre,25.92,9.072
1928,2021-12-20,Carol Triggs,8.448,2.64
1929,2021-12-20,Penelope Sewall,122.48,0
1930,2021-12-20,Toby Carlisle,447.944,89.5888
1931,2021-12-20,Carol Triggs,71.976,21.5928
1932,2021-12-20,William Brown,65.44,-8.18
1933,2021-12-20,Alan Barnes,94.2,39.56
1934,2021-12-21,Gary McGarr,572.16,35.76
1935,2021-12-21,Gary McGarr,1325.76,149.148
1936,2021-12-21,Dennis Pardue,18.24,-14.592
1937,2021-12-21,John Castell,17.28,7.9488
1938,2021-12-22,Khloe Miller,11.76,3.1752
1939,2021-12-22,Nora Preis,17.904,-31.332
1940,2021-12-22,Tamara Willingham,296.712,100.1403
1941,2021-12-22,Nora Preis,124.032,44.9616
1942,2021-12-22,Nora Preis,132.16,9.912
1943,2021-12-22,Bradley Talbott,216.4,56.264
1944,2021-12-23,Craig Carreira,64.784,6.4784
1945,2021-12-23,Tiffany House,53.316,-19.5492
1946,2021-12-23,Sarah Foster,207.24,58.0272
1947,2021-12-23,Tiffany House,56.52,15.8256
1948,2021-12-23,Craig Carreira,1.344,0.504
1949,2021-12-23,Michelle Ellison,5.184,1.8144
1950,2021-12-23,Craig Carreira,45.528,15.9348
1951,2021-12-23,Craig Carreira,424.272,-10.6068
1952,2021-12-23,Craig Carreira,83.92,-1.049
1953,2021-12-24,Julie Creighton,292.272,18.267
1954,2021-12-24,Ben Ferrer,23.99,5.5177
1955,2021-12-24,Resi Pölking,30.36,8.7285
1956,2021-12-24,Ben Ferrer,361.96,101.3488
1957,2021-12-24,Adam Shillingsburg,13.97,3.6322
1958,2021-12-24,Luke Foster,9.568,3.4684
1959,2021-12-24,Ben Ferrer,20.34,0.2034
1960,2021-12-24,Julie Creighton,142.86,41.4294
1961,2021-12-24,Ben Ferrer,62.85,13.1985
1962,2021-12-24,Ben Ferrer,173.656,17.3656
1963,2021-12-24,Ben Ferrer,818.376,51.1485
1964,2021-12-26,Kelly Lampkin,230.352,20.1558
1965,2021-12-26,Alan Dominguez,600.558,-8.5794
1966,2021-12-26,Clytie Kelty,3.48,1.1136
1967,2021-12-26,Kelly Lampkin,218.352,-24.5646
1968,2021-12-26,Kelly Lampkin,300.416,78.8592
1969,2021-12-26,Maureen Gnade,34.656,5.6316
1970,2021-12-26,Maureen Gnade,81.552,8.1552
1971,2021-12-26,Andy Yotov,8.016,1.1022
1972,2021-12-26,Christina Anderson,8.69,-14.773
1973,2021-12-26,Kelly Lampkin,78.6,-62.88
1974,2021-12-26,Kelly Lampkin,27.552,9.2988
1975,2021-12-26,Maureen Gnade,18.264,6.1641
1976,2021-12-26,Tracy Blumstein,191.88,19.188
1977,2021-12-26,Maureen Gnade,227.136,-42.588
1978,2021-12-26,Clytie Kelty,11.91,0.1191
1979,2021-12-27,Thomas Brumley,767.214,161.9674
1980,2021-12-27,Jeremy Farry,230.28,23.028
1981,2021-12-27,Corey-Lock,32.952,-19.7712
1982,2021-12-27,Karl Braun,182.352,-18.2352
1983,2021-12-27,Cynthia Delaney,10.98,2.9646
1984,2021-12-27,Nathan Cano,4.984,-8.4728
1985,2021-12-27,Cynthia Delaney,37.056,13.896
1986,2021-12-27,Resi Pölking,946.764,-694.2936
1987,2021-12-27,Cynthia Delaney,7.86,3.6156
1988,2021-12-27,Alyssa Tate,11.56,5.4332
1989,2021-12-27,Tamara Chand,23.92,11.7208
1990,2021-12-27,Jeremy Farry,12.84,5.778
1991,2021-12-27,Corey-Lock,30.016,3.0016
1992,2021-12-27,Karl Braun,118.16,-25.109
1993,2021-12-27,Cynthia Delaney,51.45,13.8915
1994,2021-12-27,Tamara Chand,498,184.26
1995,2021-12-28,Anthony Jacobs,1737.18,503.7822
1996,2021-12-28,Sung Pak,99.136,8.6744
1997,2021-12-28,Anthony Jacobs,141.76,66.6272
1998,2021-12-28,Anthony Jacobs,704.25,84.51
1999,2021-12-28,Maribeth Dona,998.82,29.9646
2000,2021-12-28,Maribeth Dona,51.15,13.299
2001,2021-12-29,Zuschuss Carroll,38.976,-50.6688
2002,2021-12-29,Anthony Johnson,24.9,8.217
2003,2021-12-29,Anthony Johnson,70.56,23.9904
2004,2021-12-29,Michael Granlund,8.736,-4.8048
2005,2021-12-29,Ricardo Emerson,48.36,6.045
2006,2021-12-29,Anthony Johnson,14.352,4.6644
2007,2021-12-29,Anthony Johnson,274.77,126.3942
2008,2021-12-29,Arianne Irving,88.8,44.4
2009,2021-12-29,Anthony Johnson,21.12,9.504
2010,2021-12-29,Debra Catini,24.56,6.8768
2011,2021-12-29,Shui Tom,33.29,7.9896
2012,2021-12-29,Debra Catini,119.8,47.92
2013,2021-12-29,Anthony Johnson,767.952,287.982
2014,2021-12-29,Arianne Irving,319.968,35.9964
2015,2021-12-29,Anthony Johnson,191.976,19.1976
2016,2021-12-29,Shui Tom,23.976,-5.6943
2017,2021-12-29,James Peterman,19.6,9.604
2018,2021-12-29,Bruce Galang,101.12,37.4144
2019,2021-12-29,Bruce Galang,68.46,20.538
2020,2021-12-29,Bruce Galang,68.46,20.538
2021,2021-12-29,Bruce Galang,68.46,20.538
2022,2021-12-29,Bruce Galang,19.6,9.604
2023,2021-12-29,Bruce Galang,19.6,9.604
2024,2021-12-30,Alex Russell,523.764,-192.0468
2025,2021-12-30,Astrea Jones,122.94,30.735
2026,2021-12-30,Ken Brennan,9.84,2.8536
2027,2021-12-30,Stefania Perrino,2.286,-3.6576
2028,2021-12-30,Astrea Jones,35.448,12.8499
2029,2021-12-30,Maureen Fritzler,551.985,-459.9875
2030,2021-12-30,Stefania Perrino,12.984,4.7067
2031,2021-12-30,Dorothy Dickinson,39.128,-8.8038
2032,2021-12-30,Stefania Perrino,47.984,14.3952
2033,2021-12-30,Guy Armstrong,27.968,6.992
2034,2021-12-30,Stefania Perrino,328.776,28.7679
2035,2021-12-30,Alex Russell,251.964,-50.3928
2036,2021-12-30,Stefania Perrino,217.584,19.0386
2037,2021-12-30,Harry Olson,3.024,-0.6048
2038,2021-12-31,Katherine Murray,341.96,78.6508
2039,2021-12-31,Pamela Coakley,1573.488,196.686
2040,2021-12-31,Katherine Murray,605.88,151.47
2041,2021-12-31,Gary Mitchum,63.2,23.384
2042,2021-12-31,Rob Williams,29.68,11.5752
2043,2021-12-31,Candace McMahon,49.568,17.9684
2044,2021-12-31,Aaron Hawkins,18.9,8.694
2045,2021-12-31,Katherine Murray,14.94,7.0218
2046,2021-12-31,Katherine Murray,195.64,91.9508
2047,2021-12-31,Rob Williams,47.53,16.1602
2048,2021-12-31,Gary Mitchum,113.97,27.3528
2049,2021-12-31,Katherine Murray,1687.8,742.632
2050,2021-12-31,Aaron Hawkins,34.77,11.4741
2051,2021-12-31,James Lanier,475.944,59.493
2052,2022-01-02,Victoria Wilson,452.45,-244.323
2053,2022-01-02,Claudia Bergmann,9.84,2.6568
2054,2022-01-02,Victoria Wilson,23.68,8.88
2055,2022-01-02,Claudia Bergmann,20.04,9.6192
2056,2022-01-02,Claudia Bergmann,85.52,22.2352
2057,2022-01-02,Victoria Wilson,89.584,4.4792
2058,2022-01-02,Victoria Wilson,1188,-950.4
2059,2022-01-02,Victoria Wilson,62.982,-14.6958
2060,2022-01-03,Amy Hunt,1352.3976,-437.5404
2061,2022-01-03,Amy Hunt,7.056,0.7938
2062,2022-01-03,Sylvia Foulston,10.368,3.6288
2063,2022-01-03,Amy Hunt,398.4,84.66
2064,2022-01-04,Andrew Gjertsen,192.22,69.1992
2065,2022-01-04,Chris Selesnick,32.34,15.5232
2066,2022-01-04,Chris Selesnick,39.9,19.95
2067,2022-01-05,Steven Roelle,61.584,-6.9282
2068,2022-01-05,James Lanier,87.36,23.5872
2069,2022-01-05,Brooke Gillingham,59.52,15.4752
2070,2022-01-05,James Lanier,56.16,17.55
2071,2022-01-05,Brooke Gillingham,13.168,4.6088
2072,2022-01-05,Brooke Gillingham,17.48,8.2156
2073,2022-01-06,Stefania Perrino,1.938,-1.3566
2074,2022-01-06,Stefania Perrino,29.6,9.25
2075,2022-01-09,Craig Carroll,163.44,45.7632
2076,2022-01-09,Craig Carroll,42.76,11.1176
2077,2022-01-09,Craig Carroll,106.32,49.9704
2078,2022-01-09,Craig Carroll,51.55,24.2285
2079,2022-01-10,Michael Moore,1018.104,-373.3048
2080,2022-01-12,Cindy Schnelling,10.368,1.5552
2081,2022-01-12,Yana Sorensen,465.18,120.9468
2082,2022-01-12,Cindy Schnelling,10.384,2.2066
2083,2022-01-12,Cindy Schnelling,26.376,2.6376
2084,2022-01-12,Cindy Schnelling,107.118,-21.4236
2085,2022-01-12,Cindy Schnelling,235.188,-43.1178
2086,2022-01-13,Philip Brown,77.6,38.024
2087,2022-01-13,Philip Brown,464.85,92.97
2088,2022-01-13,Philip Brown,70.008,24.5028
2089,2022-01-13,Karen Seio,9.82,4.8118
2090,2022-01-17,Joni Sundaresam,254.744,-312.0614
2091,2022-01-17,Scott Cohen,6.68,2.004
2092,2022-01-17,Amy Hunt,88.96,10.008
2093,2022-01-17,Scott Cohen,6.68,2.004
2094,2022-01-19,Paul MacIntyre,199.304,-8.5416
2095,2022-01-19,Paul MacIntyre,102.438,-13.1706
2096,2022-01-21,Jane Waco,24.3,10.45
2097,2022-01-21,Jane Waco,9.48,3.79
2098,2022-01-21,Jane Waco,31.4,13.19
2099,2022-01-21,Jane Waco,6.48,3.11
2100,2022-01-21,Jane Waco,209.5,58.66
2101,2022-01-23,Carl Weiss,14.62,6.8714
2102,2022-01-23,Carl Weiss,29.04,13.9392
2103,2022-01-24,Cyra Reiten,13.12,2.132
2104,2022-01-26,Elizabeth Moffitt,182.72,84.0512
2105,2022-01-27,Seth Vernon,181.986,-54.5958
2106,2022-01-27,Sean Christensen,2803.92,0
2107,2022-01-27,Seth Vernon,431.976,-100.7944
2108,2022-01-27,Seth Vernon,155.37,-36.253
2109,2022-01-28,Joseph Holt,4297.644,-1862.3124
2110,2022-01-30,Charles Crestani,227.36,81.8496
2111,2022-01-30,Jeremy Pistek,14.304,5.0064
2112,2022-01-30,Charles Crestani,1919.976,215.9973
2113,2022-01-31,Karl Braun,53.34,16.5354
2114,2022-01-31,Karl Braun,32.96,16.1504
2115,2022-01-31,Karl Braun,12.96,6.2208
2116,2022-02-03,Pauline Webber,90.882,15.147
2117,2022-02-03,Allen Armold,28.4,11.076
2118,2022-02-03,Rick Wilson,136.92,41.076
2119,2022-02-03,Ken Heidel,12.144,4.0986
2120,2022-02-03,Frank Olsen,74.52,35.0244
2121,2022-02-03,Allen Armold,149.97,50.9898
2122,2022-02-06,Ivan Liston,283.92,82.3368
2123,2022-02-06,Ivan Liston,1268.82,266.4522
2124,2022-02-06,Ivan Liston,5.68,1.7608
2125,2022-02-06,Victoria Wilson,5.28,1.5312
2126,2022-02-06,Trudy Schmidt,2.934,-4.9878
2127,2022-02-06,Lori Olson,29.9,13.455
2128,2022-02-06,Lori Olson,146.73,2.9346
2129,2022-02-06,Trudy Schmidt,670.752,-125.766
2130,2022-02-06,Trudy Schmidt,18.528,4.4004
2131,2022-02-07,Damala Kotsonis,311.15,146.2405
2132,2022-02-07,Damala Kotsonis,12.96,6.3504
2133,2022-02-08,Brosina Hoffman,5.76,1.728
2134,2022-02-08,Brosina Hoffman,5.81,1.8011
2135,2022-02-08,Brosina Hoffman,9.54,4.293
2136,2022-02-08,Lisa Hazard,107.982,-26.9955
2137,2022-02-09,Sarah Jordon,203.92,22.941
2138,2022-02-09,Frank Atkinson,40.784,-30.588
2139,2022-02-09,Frank Atkinson,40.096,13.5324
2140,2022-02-09,Michael Stewart,20.8,6.5
2141,2022-02-09,Jill Fjeld,479.952,89.991
2142,2022-02-10,Nona Balk,77.24,7.724
2143,2022-02-14,Karl Braun,14.352,0.897
2144,2022-02-14,Karl Braun,14.952,-11.9616
2145,2022-02-14,Karl Braun,2.286,-1.6764
2146,2022-02-14,Ted Trevino,26.424,9.5787
2147,2022-02-14,Karl Braun,71.976,0.8997
2148,2022-02-14,Ted Trevino,625.99,187.797
2149,2022-02-14,Karl Braun,323.982,-80.9955
2150,2022-02-15,Justin MacKendrick,541.44,157.0176
2151,2022-02-15,Justin MacKendrick,11.52,4.176
2152,2022-02-15,Justin MacKendrick,41.72,13.0375
2153,2022-02-15,Justin MacKendrick,19.44,9.3312
2154,2022-02-15,Justin MacKendrick,13.36,6.4128
2155,2022-02-15,Roy Phan,139.95,26.5905
2156,2022-02-15,Roy Phan,699.98,195.9944
2157,2022-02-15,Roy Phan,134.97,64.7856
2158,2022-02-16,Rob Dowd,87.71,41.2237
2159,2022-02-16,Rob Dowd,36.84,17.3148
2160,2022-02-16,Sung Pak,35.88,16.146
2161,2022-02-18,Guy Thornton,35.544,-0.8886
2162,2022-02-18,Ann Blume,9.24,4.4352
2163,2022-02-18,Guy Thornton,61.06,28.0876
2164,2022-02-20,Kelly Andreada,286.79,74.5654
2165,2022-02-20,Liz MacKendrick,29.99,2.999
2166,2022-02-21,Pierre Wener,2541.98,1270.99
2167,2022-02-21,Joe Elijah,49.12,23.0864
2168,2022-02-22,Penelope Sewall,79.36,20.6336
2169,2022-02-23,Lindsay Castell,26.88,6.72
2170,2022-02-23,Lindsay Castell,10.896,3.8136
2171,2022-02-25,Sung Shariari,3.15,1.512
2172,2022-02-25,Sung Shariari,22.72,10.224
2173,2022-02-27,Erin Smith,493.92,-28.224
2174,2022-02-27,Bill Tyler,16.032,2.2044
2175,2022-02-27,Bill Tyler,4.419,-3.3879
2176,2022-02-27,Nora Paige,538.92,80.838
2177,2022-02-27,Erin Smith,105.98,1.0598
2178,2022-02-28,Valerie Dominguez,389.696,43.8408
2179,2022-02-28,Valerie Dominguez,161.568,-28.2744
2180,2022-03-01,Craig Molinari,1227.9984,-36.1176
2181,2022-03-01,Dave Hallsten,184.752,-20.7846
2182,2022-03-01,Resi Pölking,3.552,0.444
2183,2022-03-01,Craig Molinari,55.328,6.2244
2184,2022-03-01,Shui Tom,58.72,27.0112
2185,2022-03-01,Dave Hallsten,15.984,1.1988
2186,2022-03-01,Tracy Poddar,95.84,34.742
2187,2022-03-02,Dave Kipp,787.53,165.3813
2188,2022-03-02,Pete Armstrong,10.16,2.6416
2189,2022-03-02,Pete Armstrong,101.88,50.94
2190,2022-03-05,Luke Foster,383.607,63.9345
2191,2022-03-05,Alan Haines,99.372,-7.098
2192,2022-03-05,Maribeth Schnelling,4.712,-1.8848
2193,2022-03-05,Alan Haines,33.568,-5.4548
2194,2022-03-05,Maribeth Schnelling,180.98,-470.548
2195,2022-03-05,Sarah Foster,60.69,16.3863
2196,2022-03-05,Maribeth Schnelling,11.212,-16.818
2197,2022-03-05,Katherine Nockton,2.556,-1.7892
2198,2022-03-05,Luke Foster,29.34,14.67
2199,2022-03-05,Jennifer Jackson,7.104,2.4864
2200,2022-03-05,Luke Foster,563.4,67.608
2201,2022-03-05,Maribeth Schnelling,60.416,6.0416
2202,2022-03-05,Katherine Nockton,10.312,-1.289
2203,2022-03-05,Mike Vittorini,31.92,2.394
2204,2022-03-05,Katherine Nockton,466.158,-93.2316
2205,2022-03-05,Sarah Foster,23.92,6.6976
2206,2022-03-06,John Lucas,435.26,95.7572
2207,2022-03-06,John Lucas,1119.984,377.9946
2208,2022-03-07,Eugene Moren,30.44,14.9156
2209,2022-03-07,Eugene Moren,69.28,33.2544
2210,2022-03-07,Eugene Moren,119.85,52.734
2211,2022-03-07,Eugene Moren,587.97,170.5113
2212,2022-03-08,Dana Kaydos,512.94,97.4586
2213,2022-03-08,Dana Kaydos,860.93,189.4046
2214,2022-03-08,Dana Kaydos,373.08,82.0776
2215,2022-03-08,Fred Chung,3.408,0.8946
2216,2022-03-08,Dana Kaydos,14.98,4.494
2217,2022-03-08,Frank Olsen,8.568,-14.5656
2218,2022-03-08,Anthony Rawles,19.44,9.3312
2219,2022-03-08,Dana Kaydos,769.95,223.2855
2220,2022-03-09,Toby Gnade,4.608,1.6704
2221,2022-03-09,Noel Staavos,113.52,29.799
2222,2022-03-09,Noel Staavos,359.88,22.4925
2223,2022-03-10,Toby Swindell,1.112,-1.8904
2224,2022-03-10,Ken Black,89.82,25.1496
2225,2022-03-12,Edward Becker,6.408,1.4418
2226,2022-03-12,Edward Becker,30.88,3.86
2227,2022-03-12,Edward Becker,8.688,2.9322
2228,2022-03-12,Evan Bailliet,5.04,1.764
2229,2022-03-13,Marc Crier,141.96,39.7488
2230,2022-03-13,Nicole Fjeld,915.136,102.9528
2231,2022-03-13,Nicole Fjeld,327.76,91.7728
2232,2022-03-13,Nicole Fjeld,915.136,102.9528
2233,2022-03-13,Nicole Fjeld,327.76,91.7728
2234,2022-03-14,Emily Phan,671.94,315.8118
2235,2022-03-14,Emily Phan,16.52,7.5992
2236,2022-03-14,Arianne Irving,19.44,9.3312
2237,2022-03-15,Karen Seio,16.776,1.6776
2238,2022-03-16,Monica Federle,43.13,18.1146
2239,2022-03-16,Jeremy Ellison,171.96,44.7096
2240,2022-03-16,Christopher Martinez,2.74,0.7398
2241,2022-03-16,Jim Kriz,17.52,6.3072
2242,2022-03-16,Christopher Martinez,8.34,2.1684
2243,2022-03-16,Christopher Martinez,6354.95,3177.475
2244,2022-03-16,Maurice Satty,7.38,3.3948
2245,2022-03-16,Maurice Satty,491.55,240.8595
2246,2022-03-16,Christopher Martinez,46.74,11.685
2247,2022-03-16,Michael Stewart,85.9,2.577
2248,2022-03-17,Harold Ryan,33.82,9.1314
2249,2022-03-17,Harold Ryan,15.02,2.7036
2250,2022-03-19,Corinna Mitchell,383.4656,-67.6704
2251,2022-03-19,Berenike Kampe,17.568,6.3684
2252,2022-03-19,Guy Armstrong,10.9,3.597
2253,2022-03-19,Berenike Kampe,14.62,6.8714
2254,2022-03-19,Corinna Mitchell,65.584,23.7742
2255,2022-03-19,Dan Campbell,14.496,4.8924
2256,2022-03-19,Mike Caudle,11.96,5.8604
2257,2022-03-19,Berenike Kampe,40.14,19.6686
2258,2022-03-19,Fred Hopkins,209.7,100.656
2259,2022-03-19,Fred Hopkins,1247.64,349.3392
2260,2022-03-19,Berenike Kampe,33.36,8.6736
2261,2022-03-19,Fred Hopkins,3149.93,1480.4671
2262,2022-03-19,Jesus Ocampo,453.576,39.6879
2263,2022-03-20,Joe Kamberova,2.512,-4.396
2264,2022-03-20,Dave Hallsten,1087.936,353.5792
2265,2022-03-20,Dave Hallsten,49.848,16.8237
2266,2022-03-20,Dave Hallsten,23.99,11.995
2267,2022-03-20,Joe Kamberova,18.864,6.1308
2268,2022-03-20,Bart Watters,51.84,24.8832
2269,2022-03-20,Dave Hallsten,83.92,20.1408
2270,2022-03-20,Bryan Mills,29.304,2.5641
2271,2022-03-20,Dave Hallsten,199.98,53.9946
2272,2022-03-21,Julia West,962.08,156.338
2273,2022-03-21,Julia West,12.843,-9.8463
2274,2022-03-21,Julia West,295.456,96.0232
2275,2022-03-21,Frank Gastineau,9.48,3.79
